hour_of_day,Payment_Mode,Price,Tea_Name,Time_of_Day,Weekday,Month_name,Weekdaysort,Mondaythsort,Date,Time
10,Cash,35,Irani Chai,Morning,Thursday,February,4,2,12-02-2025,17.38.07
10,Paytm,35,Irani Chai,Morning,Thursday,February,4,2,12-02-2025,20.24.09
10,Paytm,35,Irani Chai,Morning,Thursday,February,4,2,12-02-2025,20.24.09
13,GPay,18,Adrak Chai,Afternoon,Thursday,February,4,2,12-02-2025,2.19.08
14,Cash,12,Masala Chai,Afternoon,Thursday,February,4,2,12-02-2025,20.33.01
14,GPay,35,Irani Chai,Afternoon,Thursday,February,4,2,12-02-2025,20.33.01
14,GPay,35,Irani Chai,Afternoon,Thursday,February,4,2,12-02-2025,20.33.01
15,Cash,30,Butter Chai,Afternoon,Thursday,February,4,2,12-02-2025,19.45.06
16,Paytm,15,Black Tea,Afternoon,Thursday,February,4,2,12-02-2025,5.49.05
16,Cash,15,Black Tea,Afternoon,Thursday,February,4,2,12-02-2025,5.49.05
17,GPay,20,Tandoori Chai,Night,Thursday,February,4,2,12-02-2025,0.36.09
17,Cash,35,Irani Chai,Night,Thursday,February,4,2,12-02-2025,7.28.00
18,GPay,35,Irani Chai,Night,Thursday,February,4,2,12-02-2025,7.28.00
19,GPay,20,Tandoori Chai,Night,Thursday,February,4,2,12-02-2025,1.51.03
19,Cash,18,Green Tea,Night,Thursday,February,4,2,12-02-2025,7.25.06
20,Cash,12,Masala Chai,Night,Thursday,February,4,2,12-02-2025,7.03.06
6,Cash,35,Irani Chai,Morning,Friday,February,5,2,12-02-2025,7.03.06
9,Cash,12,Masala Chai,Morning,Friday,February,5,2,12-02-2025,7.03.06
9,Paytm,15,Black Tea,Morning,Friday,February,5,2,12-02-2025,7.03.06
9,Paytm,30,Butter Chai,Morning,Friday,February,5,2,12-02-2025,7.03.06
10,GPay,35,Irani Chai,Morning,Friday,February,5,2,12-02-2025,18.11.00
11,Cash,18,Adrak Chai,Morning,Friday,February,5,2,12-02-2025,10.07.05
12,Paytm,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,4.49.02
12,Paytm,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,7.42.08
12,Cash,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,7.42.08
12,Paytm,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,7.42.08
13,Cash,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,6.42.09
14,Paytm,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,17.54.08
15,Paytm,15,Black Tea,Afternoon,Friday,February,5,2,12-02-2025,18.31.03
15,Cash,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,18.31.03
15,Cash,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,18.31.03
15,GPay,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,18.31.03
16,GPay,18,Green Tea,Afternoon,Friday,February,5,2,12-02-2025,10.06.01
16,GPay,12,Masala Chai,Afternoon,Friday,February,5,2,12-02-2025,10.06.01
16,GPay,20,Tandoori Chai,Afternoon,Friday,February,5,2,12-02-2025,10.06.01
16,Cash,12,Masala Chai,Afternoon,Friday,February,5,2,12-02-2025,10.06.01
19,Paytm,18,Green Tea,Night,Friday,February,5,2,12-02-2025,8.18.08
19,Paytm,18,Green Tea,Night,Friday,February,5,2,12-02-2025,9.09.06
19,GPay,15,Black Tea,Night,Friday,February,5,2,12-02-2025,9.09.06
10,GPay,20,Tandoori Chai,Morning,Saturday,February,6,2,12-02-2025,9.09.06
11,GPay,35,Irani Chai,Morning,Saturday,February,6,2,12-02-2025,9.09.06
11,Cash,35,Irani Chai,Morning,Saturday,February,6,2,12-02-2025,9.09.06
12,Cash,30,Butter Chai,Afternoon,Saturday,February,6,2,12-02-2025,9.09.06
15,Paytm,18,Adrak Chai,Afternoon,Saturday,February,6,2,12-02-2025,3.03.03
10,Cash,18,Adrak Chai,Morning,Sunday,February,7,2,12-02-2025,3.03.03
12,Cash,18,Adrak Chai,Afternoon,Sunday,February,7,2,12-02-2025,3.03.03
12,GPay,18,Adrak Chai,Afternoon,Sunday,February,7,2,12-02-2025,3.03.03
13,Cash,15,Black Tea,Afternoon,Sunday,February,7,2,12-02-2025,3.03.03
14,Cash,18,Green Tea,Afternoon,Sunday,February,7,2,12-02-2025,2.03.04
17,Cash,35,Irani Chai,Night,Sunday,February,7,2,12-02-2025,2.03.04
9,GPay,18,Adrak Chai,Morning,Monday,February,1,2,12-02-2025,14.53.06
9,GPay,12,Masala Chai,Morning,Monday,February,1,2,12-02-2025,14.53.06
10,GPay,35,Irani Chai,Morning,Monday,February,1,2,12-02-2025,2.48.05
10,Paytm,18,Adrak Chai,Morning,Monday,February,1,2,12-02-2025,9.12.05
10,GPay,18,Adrak Chai,Morning,Monday,February,1,2,12-02-2025,10.21.07
10,Paytm,18,Green Tea,Morning,Monday,February,1,2,12-02-2025,10.21.07
12,Cash,12,Masala Chai,Afternoon,Monday,February,1,2,12-02-2025,10.21.07
13,Cash,18,Green Tea,Afternoon,Monday,February,1,2,12-02-2025,0.01.03
15,Cash,18,Adrak Chai,Afternoon,Monday,February,1,2,12-02-2025,0.01.03
16,Cash,18,Green Tea,Afternoon,Monday,February,1,2,12-02-2025,0.06.03
16,GPay,15,Black Tea,Afternoon,Monday,February,1,2,12-02-2025,10.24.00
16,Cash,12,Masala Chai,Afternoon,Monday,February,1,2,12-02-2025,10.24.00
16,Paytm,35,Irani Chai,Afternoon,Monday,February,1,2,12-02-2025,10.24.00
17,GPay,35,Irani Chai,Night,Monday,February,1,2,12-02-2025,0.44.09
17,Paytm,18,Adrak Chai,Night,Monday,February,1,2,12-02-2025,0.44.09
18,Paytm,18,Adrak Chai,Night,Monday,February,1,2,12-02-2025,7.01.07
18,GPay,12,Masala Chai,Night,Monday,February,1,2,12-02-2025,21.57.02
19,Cash,18,Adrak Chai,Night,Monday,February,1,2,12-02-2025,4.34.04
19,Cash,20,Tandoori Chai,Night,Monday,February,1,2,12-02-2025,4.34.04
19,Paytm,12,Masala Chai,Night,Monday,February,1,2,12-02-2025,4.34.04
19,Cash,18,Green Tea,Night,Monday,February,1,2,12-02-2025,4.34.04
20,Paytm,18,Green Tea,Night,Monday,February,1,2,12-02-2025,14.51.03
8,Cash,18,Adrak Chai,Morning,Tuesday,February,2,2,12-02-2025,0.39.03
8,Cash,35,Irani Chai,Morning,Tuesday,February,2,2,12-02-2025,0.39.03
8,Paytm,18,Adrak Chai,Morning,Tuesday,February,2,2,12-02-2025,0.39.03
10,Paytm,30,Butter Chai,Morning,Tuesday,February,2,2,12-02-2025,2.44.09
11,GPay,35,Irani Chai,Morning,Tuesday,February,2,2,12-02-2025,3.33.09
11,GPay,35,Irani Chai,Morning,Tuesday,February,2,2,12-02-2025,4.26.09
12,Paytm,15,Black Tea,Afternoon,Tuesday,February,2,2,12-02-2025,20.41.05
14,GPay,15,Black Tea,Afternoon,Tuesday,February,2,2,12-02-2025,14.18.05
16,Paytm,35,Irani Chai,Afternoon,Tuesday,February,2,2,12-02-2025,14.18.05
16,Paytm,35,Irani Chai,Afternoon,Tuesday,February,2,2,12-02-2025,14.18.05
18,GPay,18,Green Tea,Night,Tuesday,February,2,2,12-02-2025,19.09.01
19,Paytm,15,Black Tea,Night,Tuesday,February,2,2,12-02-2025,19.09.01
8,Cash,35,Irani Chai,Morning,Wednesday,February,3,2,12-02-2025,19.09.01
10,Paytm,18,Adrak Chai,Morning,Wednesday,February,3,2,12-02-2025,11.27.01
10,Paytm,18,Adrak Chai,Morning,Wednesday,February,3,2,12-02-2025,12.25.05
10,GPay,20,Tandoori Chai,Morning,Wednesday,February,3,2,12-02-2025,16.57.01
13,Paytm,18,Green Tea,Afternoon,Wednesday,February,3,2,12-02-2025,13.26.09
13,Cash,12,Masala Chai,Afternoon,Wednesday,February,3,2,12-02-2025,13.26.09
15,Cash,35,Irani Chai,Afternoon,Wednesday,February,3,2,12-02-2025,1.58.06
15,Cash,35,Irani Chai,Afternoon,Wednesday,February,3,2,12-02-2025,14.48.00
15,Cash,25,Rose Tea,Afternoon,Wednesday,February,3,2,12-02-2025,17.24.05
15,Cash,20,Tandoori Chai,Afternoon,Wednesday,February,3,2,12-02-2025,20.02.08
15,Cash,35,Irani Chai,Afternoon,Wednesday,February,3,2,12-02-2025,20.48.08
15,Cash,35,Irani Chai,Afternoon,Wednesday,February,3,2,12-02-2025,20.48.08
16,GPay,12,Masala Chai,Afternoon,Wednesday,February,3,2,12-02-2025,20.46.08
16,GPay,20,Tandoori Chai,Afternoon,Wednesday,February,3,2,12-02-2025,20.46.08
16,Cash,12,Masala Chai,Afternoon,Wednesday,February,3,2,12-02-2025,20.46.08
17,GPay,18,Adrak Chai,Night,Wednesday,February,3,2,12-02-2025,22.44.06
18,Paytm,12,Masala Chai,Night,Wednesday,February,3,2,12-02-2025,11.24.01
18,GPay,15,Black Tea,Night,Wednesday,February,3,2,12-02-2025,13.50.04
7,GPay,15,Black Tea,Morning,Thursday,February,4,2,12-02-2025,19.00.03
7,GPay,15,Black Tea,Morning,Thursday,February,4,2,12-02-2025,21.00.06
10,Cash,30,Butter Chai,Morning,Thursday,February,4,2,12-02-2025,21.00.06
11,Cash,18,Green Tea,Morning,Thursday,February,4,2,12-02-2025,8.16.09
12,Cash,18,Green Tea,Afternoon,Thursday,February,4,2,12-02-2025,8.16.09
13,Cash,18,Adrak Chai,Afternoon,Thursday,February,4,2,12-02-2025,8.16.09
14,Paytm,35,Irani Chai,Afternoon,Thursday,February,4,2,12-02-2025,23.16.05
14,GPay,12,Masala Chai,Afternoon,Thursday,February,4,2,12-02-2025,23.16.05
15,GPay,35,Irani Chai,Afternoon,Thursday,February,4,2,12-02-2025,23.16.05
16,GPay,35,Irani Chai,Afternoon,Thursday,February,4,2,12-02-2025,23.16.05
17,GPay,35,Irani Chai,Night,Thursday,February,4,2,12-02-2025,12.56.00
17,GPay,35,Irani Chai,Night,Thursday,February,4,2,12-02-2025,23.10.00
17,Cash,12,Masala Chai,Night,Thursday,February,4,2,12-02-2025,23.10.00
18,Paytm,12,Masala Chai,Night,Thursday,February,4,2,12-02-2025,17.29.00
18,Cash,15,Black Tea,Night,Thursday,February,4,2,12-02-2025,17.29.00
18,GPay,18,Green Tea,Night,Thursday,February,4,2,12-02-2025,17.29.00
18,Paytm,18,Green Tea,Night,Thursday,February,4,2,12-02-2025,17.29.00
19,Cash,12,Masala Chai,Night,Thursday,February,4,2,12-02-2025,14.15.06
20,Paytm,15,Black Tea,Night,Thursday,February,4,2,12-02-2025,2.07.02
6,Paytm,18,Adrak Chai,Morning,Friday,February,5,2,12-02-2025,2.07.02
6,Cash,18,Adrak Chai,Morning,Friday,February,5,2,12-02-2025,2.07.02
7,GPay,15,Black Tea,Morning,Friday,February,5,2,12-02-2025,18.36.09
8,Cash,30,Butter Chai,Morning,Friday,February,5,2,12-02-2025,9.57.08
9,Cash,18,Adrak Chai,Morning,Friday,February,5,2,12-02-2025,2.38.01
14,GPay,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,2.38.01
14,Cash,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,2.38.01
14,GPay,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,2.38.01
14,GPay,12,Masala Chai,Afternoon,Friday,February,5,2,12-02-2025,2.38.01
15,Cash,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,19.18.07
16,Paytm,18,Green Tea,Afternoon,Friday,February,5,2,12-02-2025,22.27.04
16,Cash,35,Irani Chai,Afternoon,Friday,February,5,2,12-02-2025,22.27.04
17,Paytm,12,Masala Chai,Night,Friday,February,5,2,12-02-2025,21.00.09
17,GPay,18,Adrak Chai,Night,Friday,February,5,2,12-02-2025,21.00.09
17,GPay,35,Irani Chai,Night,Friday,February,5,2,12-02-2025,21.00.09
17,Cash,35,Irani Chai,Night,Friday,February,5,2,12-02-2025,21.00.09
18,Cash,12,Masala Chai,Night,Friday,February,5,2,12-02-2025,21.00.09
10,Paytm,15,Black Tea,Morning,Saturday,March,6,3,01-03-2025,21.00.09
11,Cash,35,Irani Chai,Morning,Saturday,March,6,3,01-03-2025,21.00.09
11,GPay,35,Irani Chai,Morning,Saturday,March,6,3,01-03-2025,21.00.09
14,Paytm,12,Masala Chai,Afternoon,Saturday,March,6,3,01-03-2025,21.00.09
15,Paytm,35,Irani Chai,Afternoon,Saturday,March,6,3,01-03-2025,2.31.05
15,GPay,18,Adrak Chai,Afternoon,Saturday,March,6,3,01-03-2025,8.20.02
16,Cash,15,Black Tea,Afternoon,Saturday,March,6,3,01-03-2025,8.20.02
17,Cash,35,Irani Chai,Night,Saturday,March,6,3,01-03-2025,8.33.05
9,Cash,18,Green Tea,Morning,Sunday,March,7,3,02-03-2025,8.33.05
12,GPay,12,Masala Chai,Afternoon,Sunday,March,7,3,02-03-2025,17.36.04
13,Cash,18,Adrak Chai,Afternoon,Sunday,March,7,3,02-03-2025,17.36.04
15,Cash,18,Adrak Chai,Afternoon,Sunday,March,7,3,02-03-2025,22.17.05
15,GPay,35,Irani Chai,Afternoon,Sunday,March,7,3,02-03-2025,23.15.07
15,GPay,35,Irani Chai,Afternoon,Sunday,March,7,3,02-03-2025,23.15.07
8,Cash,15,Black Tea,Morning,Monday,March,1,3,03-03-2025,23.15.07
9,GPay,18,Green Tea,Morning,Monday,March,1,3,03-03-2025,23.15.07
9,Paytm,12,Masala Chai,Morning,Monday,March,1,3,03-03-2025,23.15.07
10,Paytm,20,Tandoori Chai,Morning,Monday,March,1,3,03-03-2025,21.24.06
10,GPay,20,Tandoori Chai,Morning,Monday,March,1,3,03-03-2025,21.24.06
12,GPay,15,Black Tea,Afternoon,Monday,March,1,3,03-03-2025,21.24.06
15,Cash,12,Masala Chai,Afternoon,Monday,March,1,3,03-03-2025,11.01.02
15,Paytm,35,Irani Chai,Afternoon,Monday,March,1,3,03-03-2025,11.01.02
16,Cash,18,Green Tea,Afternoon,Monday,March,1,3,03-03-2025,14.50.05
16,GPay,12,Masala Chai,Afternoon,Monday,March,1,3,03-03-2025,16.35.02
16,GPay,12,Masala Chai,Afternoon,Monday,March,1,3,03-03-2025,18.27.01
16,Paytm,15,Black Tea,Afternoon,Monday,March,1,3,03-03-2025,18.27.01
16,Paytm,15,Black Tea,Afternoon,Monday,March,1,3,03-03-2025,18.27.01
16,Paytm,35,Irani Chai,Afternoon,Monday,March,1,3,03-03-2025,18.27.01
17,Paytm,18,Adrak Chai,Night,Monday,March,1,3,03-03-2025,18.27.01
17,Cash,35,Irani Chai,Night,Monday,March,1,3,03-03-2025,18.27.01
17,GPay,20,Tandoori Chai,Night,Monday,March,1,3,03-03-2025,18.27.01
17,Paytm,35,Irani Chai,Night,Monday,March,1,3,03-03-2025,18.27.01
17,Cash,20,Tandoori Chai,Night,Monday,March,1,3,03-03-2025,18.27.01
17,Cash,20,Tandoori Chai,Night,Monday,March,1,3,03-03-2025,18.27.01
18,Cash,18,Adrak Chai,Night,Monday,March,1,3,03-03-2025,3.05.00
18,GPay,12,Masala Chai,Night,Monday,March,1,3,03-03-2025,3.05.00
7,Cash,15,Black Tea,Morning,Tuesday,March,2,3,04-03-2025,19.21.09
7,Paytm,35,Irani Chai,Morning,Tuesday,March,2,3,04-03-2025,19.21.09
8,GPay,18,Adrak Chai,Morning,Tuesday,March,2,3,04-03-2025,19.21.09
9,Cash,35,Irani Chai,Morning,Tuesday,March,2,3,04-03-2025,9.31.09
9,Paytm,35,Irani Chai,Morning,Tuesday,March,2,3,04-03-2025,10.22.02
9,Paytm,35,Irani Chai,Morning,Tuesday,March,2,3,04-03-2025,10.22.02
11,GPay,18,Adrak Chai,Morning,Tuesday,March,2,3,04-03-2025,4.02.00
11,Paytm,35,Irani Chai,Morning,Tuesday,March,2,3,04-03-2025,5.07.00
11,Paytm,35,Irani Chai,Morning,Tuesday,March,2,3,04-03-2025,5.07.00
11,Cash,35,Irani Chai,Morning,Tuesday,March,2,3,04-03-2025,5.07.00
11,GPay,35,Irani Chai,Morning,Tuesday,March,2,3,04-03-2025,5.07.00
12,GPay,18,Green Tea,Afternoon,Tuesday,March,2,3,04-03-2025,5.07.00
16,Cash,35,Irani Chai,Afternoon,Tuesday,March,2,3,04-03-2025,5.07.00
18,Paytm,18,Green Tea,Night,Tuesday,March,2,3,04-03-2025,5.07.00
19,GPay,12,Masala Chai,Night,Tuesday,March,2,3,04-03-2025,10.09.05
20,Cash,12,Masala Chai,Night,Tuesday,March,2,3,04-03-2025,9.00.06
8,GPay,18,Adrak Chai,Morning,Wednesday,March,3,3,05-03-2025,9.00.06
9,Cash,35,Irani Chai,Morning,Wednesday,March,3,3,05-03-2025,9.00.06
10,Cash,35,Irani Chai,Morning,Wednesday,March,3,3,05-03-2025,1.14.03
10,Paytm,35,Irani Chai,Morning,Wednesday,March,3,3,05-03-2025,2.04.03
10,GPay,15,Black Tea,Morning,Wednesday,March,3,3,05-03-2025,10.50.05
10,Cash,18,Adrak Chai,Morning,Wednesday,March,3,3,05-03-2025,10.50.05
11,Paytm,15,Black Tea,Morning,Wednesday,March,3,3,05-03-2025,8.31.06
11,Cash,18,Green Tea,Morning,Wednesday,March,3,3,05-03-2025,10.54.02
11,Cash,35,Irani Chai,Morning,Wednesday,March,3,3,05-03-2025,10.54.02
11,Paytm,35,Irani Chai,Morning,Wednesday,March,3,3,05-03-2025,10.54.02
12,Cash,35,Irani Chai,Afternoon,Wednesday,March,3,3,05-03-2025,12.56.03
15,Paytm,12,Masala Chai,Afternoon,Wednesday,March,3,3,05-03-2025,7.50.06
15,Paytm,12,Masala Chai,Afternoon,Wednesday,March,3,3,05-03-2025,21.35.08
15,GPay,20,Tandoori Chai,Afternoon,Wednesday,March,3,3,05-03-2025,21.35.08
17,Cash,18,Adrak Chai,Night,Wednesday,March,3,3,05-03-2025,9.57.00
17,Cash,30,Butter Chai,Night,Wednesday,March,3,3,05-03-2025,16.23.06
17,Paytm,12,Masala Chai,Night,Wednesday,March,3,3,05-03-2025,16.23.06
18,Paytm,15,Black Tea,Night,Wednesday,March,3,3,05-03-2025,13.27.00
19,Cash,18,Green Tea,Night,Wednesday,March,3,3,05-03-2025,2.56.08
9,Paytm,20,Tandoori Chai,Morning,Thursday,March,4,3,06-03-2025,2.56.08
9,Cash,30,Butter Chai,Morning,Thursday,March,4,3,06-03-2025,2.56.08
10,Cash,18,Adrak Chai,Morning,Thursday,March,4,3,06-03-2025,2.56.08
10,GPay,35,Irani Chai,Morning,Thursday,March,4,3,06-03-2025,2.56.08
10,Paytm,35,Irani Chai,Morning,Thursday,March,4,3,06-03-2025,2.56.08
11,Paytm,35,Irani Chai,Morning,Thursday,March,4,3,06-03-2025,5.43.06
11,Cash,15,Black Tea,Morning,Thursday,March,4,3,06-03-2025,17.38.00
13,Cash,12,Masala Chai,Afternoon,Thursday,March,4,3,06-03-2025,17.38.00
16,Cash,18,Adrak Chai,Afternoon,Thursday,March,4,3,06-03-2025,6.47.03
17,Cash,18,Green Tea,Night,Thursday,March,4,3,06-03-2025,6.47.03
18,Cash,15,Black Tea,Night,Thursday,March,4,3,06-03-2025,6.47.03
19,GPay,18,Adrak Chai,Night,Thursday,March,4,3,06-03-2025,22.10.07
7,Paytm,15,Black Tea,Morning,Friday,March,5,3,07-03-2025,5.42.03
8,Cash,35,Irani Chai,Morning,Friday,March,5,3,07-03-2025,5.42.03
8,Cash,35,Irani Chai,Morning,Friday,March,5,3,07-03-2025,5.42.03
9,Cash,35,Irani Chai,Morning,Friday,March,5,3,07-03-2025,2.40.08
10,GPay,20,Tandoori Chai,Morning,Friday,March,5,3,07-03-2025,9.57.09
10,GPay,18,Adrak Chai,Morning,Friday,March,5,3,07-03-2025,9.57.09
10,Paytm,18,Adrak Chai,Morning,Friday,March,5,3,07-03-2025,9.57.09
10,Paytm,18,Green Tea,Morning,Friday,March,5,3,07-03-2025,9.57.09
11,Cash,18,Green Tea,Morning,Friday,March,5,3,07-03-2025,9.57.09
12,Paytm,18,Adrak Chai,Afternoon,Friday,March,5,3,07-03-2025,3.46.02
13,Paytm,20,Tandoori Chai,Afternoon,Friday,March,5,3,07-03-2025,3.46.02
13,GPay,35,Irani Chai,Afternoon,Friday,March,5,3,07-03-2025,3.46.02
14,Cash,15,Black Tea,Afternoon,Friday,March,5,3,07-03-2025,3.46.02
15,Cash,12,Masala Chai,Afternoon,Friday,March,5,3,07-03-2025,9.04.03
15,Paytm,12,Masala Chai,Afternoon,Friday,March,5,3,07-03-2025,9.04.03
17,Paytm,12,Masala Chai,Night,Friday,March,5,3,07-03-2025,10.29.03
17,GPay,20,Tandoori Chai,Night,Friday,March,5,3,07-03-2025,12.23.06
9,GPay,18,Adrak Chai,Morning,Saturday,March,6,3,08-03-2025,23.44.05
9,Paytm,18,Adrak Chai,Morning,Saturday,March,6,3,08-03-2025,23.44.05
10,GPay,35,Irani Chai,Morning,Saturday,March,6,3,08-03-2025,23.44.05
11,Cash,35,Irani Chai,Morning,Saturday,March,6,3,08-03-2025,19.45.06
11,Cash,35,Irani Chai,Morning,Saturday,March,6,3,08-03-2025,20.32.04
12,Cash,18,Adrak Chai,Afternoon,Saturday,March,6,3,08-03-2025,20.32.04
12,GPay,35,Irani Chai,Afternoon,Saturday,March,6,3,08-03-2025,20.32.04
13,Paytm,15,Black Tea,Afternoon,Saturday,March,6,3,08-03-2025,20.32.04
9,Cash,30,Butter Chai,Morning,Sunday,March,7,3,09-03-2025,20.32.04
11,Cash,18,Adrak Chai,Morning,Sunday,March,7,3,09-03-2025,20.32.04
13,Cash,15,Black Tea,Afternoon,Sunday,March,7,3,09-03-2025,20.32.04
14,Paytm,35,Irani Chai,Afternoon,Sunday,March,7,3,09-03-2025,18.30.01
15,Cash,15,Black Tea,Afternoon,Sunday,March,7,3,09-03-2025,12.41.04
15,Cash,35,Irani Chai,Afternoon,Sunday,March,7,3,09-03-2025,12.41.04
15,Paytm,18,Adrak Chai,Afternoon,Sunday,March,7,3,09-03-2025,12.41.04
15,Cash,18,Green Tea,Afternoon,Sunday,March,7,3,09-03-2025,12.41.04
8,Paytm,35,Irani Chai,Morning,Monday,March,1,3,10-03-2025,12.41.04
8,Paytm,12,Masala Chai,Morning,Monday,March,1,3,10-03-2025,12.41.04
9,GPay,18,Adrak Chai,Morning,Monday,March,1,3,10-03-2025,6.27.06
9,Cash,20,Tandoori Chai,Morning,Monday,March,1,3,10-03-2025,19.28.09
9,GPay,18,Green Tea,Morning,Monday,March,1,3,10-03-2025,19.28.09
10,Cash,20,Tandoori Chai,Morning,Monday,March,1,3,10-03-2025,18.57.01
12,Cash,35,Irani Chai,Afternoon,Monday,March,1,3,10-03-2025,18.57.01
15,Cash,35,Irani Chai,Afternoon,Monday,March,1,3,10-03-2025,18.57.01
15,Cash,20,Tandoori Chai,Afternoon,Monday,March,1,3,10-03-2025,18.57.01
16,Cash,12,Masala Chai,Afternoon,Monday,March,1,3,10-03-2025,18.00.06
16,Cash,12,Masala Chai,Afternoon,Monday,March,1,3,10-03-2025,18.54.02
16,Cash,15,Black Tea,Afternoon,Monday,March,1,3,10-03-2025,18.54.02
16,GPay,18,Adrak Chai,Afternoon,Monday,March,1,3,10-03-2025,18.54.02
18,Cash,35,Irani Chai,Night,Monday,March,1,3,10-03-2025,15.54.02
18,Cash,12,Masala Chai,Night,Monday,March,1,3,10-03-2025,15.54.02
18,Cash,12,Masala Chai,Night,Monday,March,1,3,10-03-2025,15.54.02
19,Paytm,18,Adrak Chai,Night,Monday,March,1,3,10-03-2025,15.54.02
8,Cash,35,Irani Chai,Morning,Tuesday,March,2,3,11-03-2025,15.54.02
9,Cash,15,Black Tea,Morning,Tuesday,March,2,3,11-03-2025,12.27.07
9,Paytm,12,Masala Chai,Morning,Tuesday,March,2,3,11-03-2025,12.27.07
10,Cash,35,Irani Chai,Morning,Tuesday,March,2,3,11-03-2025,12.27.07
12,Cash,35,Irani Chai,Afternoon,Tuesday,March,2,3,11-03-2025,12.27.07
13,Cash,35,Irani Chai,Afternoon,Tuesday,March,2,3,11-03-2025,16.54.07
16,Cash,20,Tandoori Chai,Afternoon,Tuesday,March,2,3,11-03-2025,16.54.07
16,GPay,18,Green Tea,Afternoon,Tuesday,March,2,3,11-03-2025,16.54.07
16,Cash,20,Tandoori Chai,Afternoon,Tuesday,March,2,3,11-03-2025,16.54.07
17,Paytm,15,Black Tea,Night,Tuesday,March,2,3,11-03-2025,16.54.07
18,GPay,18,Adrak Chai,Night,Tuesday,March,2,3,11-03-2025,16.54.07
19,Cash,12,Masala Chai,Night,Tuesday,March,2,3,11-03-2025,7.14.04
20,GPay,18,Green Tea,Night,Tuesday,March,2,3,11-03-2025,8.56.03
11,GPay,18,Green Tea,Morning,Wednesday,March,3,3,12-03-2025,11.39.04
11,Paytm,18,Adrak Chai,Morning,Wednesday,March,3,3,12-03-2025,11.39.04
11,Cash,15,Black Tea,Morning,Wednesday,March,3,3,12-03-2025,11.39.04
11,Cash,35,Irani Chai,Morning,Wednesday,March,3,3,12-03-2025,11.39.04
11,Paytm,35,Irani Chai,Morning,Wednesday,March,3,3,12-03-2025,11.39.04
12,Cash,35,Irani Chai,Afternoon,Wednesday,March,3,3,12-03-2025,6.11.01
12,GPay,20,Tandoori Chai,Afternoon,Wednesday,March,3,3,12-03-2025,6.11.01
13,Cash,12,Masala Chai,Afternoon,Wednesday,March,3,3,12-03-2025,1.49.03
13,GPay,12,Masala Chai,Afternoon,Wednesday,March,3,3,12-03-2025,1.49.03
16,Cash,15,Black Tea,Afternoon,Wednesday,March,3,3,12-03-2025,1.49.03
16,Paytm,12,Masala Chai,Afternoon,Wednesday,March,3,3,12-03-2025,1.49.03
16,Paytm,12,Masala Chai,Afternoon,Wednesday,March,3,3,12-03-2025,1.49.03
18,Paytm,35,Irani Chai,Night,Wednesday,March,3,3,12-03-2025,10.34.02
18,GPay,18,Green Tea,Night,Wednesday,March,3,3,12-03-2025,17.17.08
18,Paytm,35,Irani Chai,Night,Wednesday,March,3,3,12-03-2025,17.17.08
18,Cash,15,Black Tea,Night,Wednesday,March,3,3,12-03-2025,17.17.08
18,Cash,35,Irani Chai,Night,Wednesday,March,3,3,12-03-2025,17.17.08
7,Cash,15,Black Tea,Morning,Thursday,March,4,3,12-03-2025,1.36.04
8,Paytm,18,Adrak Chai,Morning,Thursday,March,4,3,12-03-2025,23.17.05
9,Cash,18,Adrak Chai,Morning,Thursday,March,4,3,12-03-2025,4.47.03
9,Cash,12,Masala Chai,Morning,Thursday,March,4,3,12-03-2025,20.09.05
9,GPay,30,Butter Chai,Morning,Thursday,March,4,3,12-03-2025,22.04.06
9,Paytm,35,Irani Chai,Morning,Thursday,March,4,3,12-03-2025,22.04.06
9,Cash,18,Adrak Chai,Morning,Thursday,March,4,3,12-03-2025,22.04.06
11,GPay,35,Irani Chai,Morning,Thursday,March,4,3,12-03-2025,18.02.03
12,Cash,12,Masala Chai,Afternoon,Thursday,March,4,3,12-03-2025,13.37.04
14,Paytm,18,Adrak Chai,Afternoon,Thursday,March,4,3,12-03-2025,13.37.04
14,Cash,35,Irani Chai,Afternoon,Thursday,March,4,3,12-03-2025,13.37.04
18,Cash,15,Black Tea,Night,Thursday,March,4,3,12-03-2025,13.37.04
7,Cash,35,Irani Chai,Morning,Friday,March,5,3,12-03-2025,13.37.04
